id,cluster_id
MutationIdentifier [location=Location [clazz=org.apache.commons.codec.binary.StringUtils method=equals methodDesc=(Ljava/lang/CharSequence;Ljava/lang/CharSequence;)Z] indexes=[35] mutator=org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator],10
MutationIdentifier [location=Location [clazz=org.apache.commons.codec.binary.StringUtils method=equals methodDesc=(Ljava/lang/CharSequence;Ljava/lang/CharSequence;)Z] indexes=[41] mutator=org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator],11
MutationIdentifier [location=Location [clazz=org.apache.commons.codec.binary.StringUtils method=equals methodDesc=(Ljava/lang/CharSequence;Ljava/lang/CharSequence;)Z] indexes=[43] mutator=org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator],4
MutationIdentifier [location=Location [clazz=org.apache.commons.codec.binary.StringUtils method=equals methodDesc=(Ljava/lang/CharSequence;Ljava/lang/CharSequence;)Z] indexes=[51] mutator=org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator],10
MutationIdentifier [location=Location [clazz=org.apache.commons.codec.binary.StringUtils method=equals methodDesc=(Ljava/lang/CharSequence;Ljava/lang/CharSequence;)Z] indexes=[52] mutator=org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator],4
MutationIdentifier [location=Location [clazz=org.apache.commons.codec.binary.StringUtils method=equals methodDesc=(Ljava/lang/CharSequence;Ljava/lang/CharSequence;)Z] indexes=[54] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR4Mutator],9
MutationIdentifier [location=Location [clazz=org.apache.commons.codec.binary.StringUtils method=equals methodDesc=(Ljava/lang/CharSequence;Ljava/lang/CharSequence;)Z] indexes=[61] mutator=org.pitest.mutationtest.engine.gregor.mutators.BooleanTrueReturnValsMutator],6
MutationIdentifier [location=Location [clazz=org.apache.commons.codec.binary.StringUtils method=equals methodDesc=(Ljava/lang/CharSequence;Ljava/lang/CharSequence;)Z] indexes=[52] mutator=org.pitest.mutationtest.engine.gregor.mutators.ArgumentPropagationMutator],10
MutationIdentifier [location=Location [clazz=org.apache.commons.codec.binary.StringUtils method=equals methodDesc=(Ljava/lang/CharSequence;Ljava/lang/CharSequence;)Z] indexes=[44] mutator=org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_IF],0
MutationIdentifier [location=Location [clazz=org.apache.commons.codec.binary.StringUtils method=equals methodDesc=(Ljava/lang/CharSequence;Ljava/lang/CharSequence;)Z] indexes=[53] mutator=org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_IF],7
MutationIdentifier [location=Location [clazz=org.apache.commons.codec.binary.StringUtils method=equals methodDesc=(Ljava/lang/CharSequence;Ljava/lang/CharSequence;)Z] indexes=[44] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.ROR2Mutator],1
MutationIdentifier [location=Location [clazz=org.apache.commons.codec.binary.StringUtils method=equals methodDesc=(Ljava/lang/CharSequence;Ljava/lang/CharSequence;)Z] indexes=[53] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.ROR2Mutator],1
MutationIdentifier [location=Location [clazz=org.apache.commons.codec.binary.StringUtils method=equals methodDesc=(Ljava/lang/CharSequence;Ljava/lang/CharSequence;)Z] indexes=[44] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.ROR1Mutator],7
MutationIdentifier [location=Location [clazz=org.apache.commons.codec.binary.StringUtils method=equals methodDesc=(Ljava/lang/CharSequence;Ljava/lang/CharSequence;)Z] indexes=[53] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.ROR1Mutator],2
MutationIdentifier [location=Location [clazz=org.apache.commons.codec.binary.StringUtils method=equals methodDesc=(Ljava/lang/CharSequence;Ljava/lang/CharSequence;)Z] indexes=[44] mutator=org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_ELSE],15
MutationIdentifier [location=Location [clazz=org.apache.commons.codec.binary.StringUtils method=equals methodDesc=(Ljava/lang/CharSequence;Ljava/lang/CharSequence;)Z] indexes=[53] mutator=org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_ELSE],5
MutationIdentifier [location=Location [clazz=org.apache.commons.codec.binary.StringUtils method=equals methodDesc=(Ljava/lang/CharSequence;Ljava/lang/CharSequence;)Z] indexes=[44] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.ROR3Mutator],6
MutationIdentifier [location=Location [clazz=org.apache.commons.codec.binary.StringUtils method=equals methodDesc=(Ljava/lang/CharSequence;Ljava/lang/CharSequence;)Z] indexes=[53] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.ROR3Mutator],7
MutationIdentifier [location=Location [clazz=org.apache.commons.codec.binary.StringUtils method=equals methodDesc=(Ljava/lang/CharSequence;Ljava/lang/CharSequence;)Z] indexes=[44] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.ROR4Mutator],16
MutationIdentifier [location=Location [clazz=org.apache.commons.codec.binary.StringUtils method=equals methodDesc=(Ljava/lang/CharSequence;Ljava/lang/CharSequence;)Z] indexes=[53] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.ROR4Mutator],10
MutationIdentifier [location=Location [clazz=org.apache.commons.codec.binary.StringUtils method=equals methodDesc=(Ljava/lang/CharSequence;Ljava/lang/CharSequence;)Z] indexes=[44] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.ROR5Mutator],1
MutationIdentifier [location=Location [clazz=org.apache.commons.codec.binary.StringUtils method=equals methodDesc=(Ljava/lang/CharSequence;Ljava/lang/CharSequence;)Z] indexes=[53] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.ROR5Mutator],2
MutationIdentifier [location=Location [clazz=org.apache.commons.codec.binary.StringUtils method=equals methodDesc=(Ljava/lang/CharSequence;Ljava/lang/CharSequence;)Z] indexes=[46] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR3Mutator],8
MutationIdentifier [location=Location [clazz=org.apache.commons.codec.binary.StringUtils method=equals methodDesc=(Ljava/lang/CharSequence;Ljava/lang/CharSequence;)Z] indexes=[47] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR3Mutator],13
MutationIdentifier [location=Location [clazz=org.apache.commons.codec.binary.StringUtils method=equals methodDesc=(Ljava/lang/CharSequence;Ljava/lang/CharSequence;)Z] indexes=[49] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR3Mutator],15
MutationIdentifier [location=Location [clazz=org.apache.commons.codec.binary.StringUtils method=equals methodDesc=(Ljava/lang/CharSequence;Ljava/lang/CharSequence;)Z] indexes=[54] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR3Mutator],11
MutationIdentifier [location=Location [clazz=org.apache.commons.codec.binary.StringUtils method=equals methodDesc=(Ljava/lang/CharSequence;Ljava/lang/CharSequence;)Z] indexes=[58] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR3Mutator],9
MutationIdentifier [location=Location [clazz=org.apache.commons.codec.binary.StringUtils method=equals methodDesc=(Ljava/lang/CharSequence;Ljava/lang/CharSequence;)Z] indexes=[46] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR1Mutator],2
MutationIdentifier [location=Location [clazz=org.apache.commons.codec.binary.StringUtils method=equals methodDesc=(Ljava/lang/CharSequence;Ljava/lang/CharSequence;)Z] indexes=[47] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR1Mutator],0
MutationIdentifier [location=Location [clazz=org.apache.commons.codec.binary.StringUtils method=equals methodDesc=(Ljava/lang/CharSequence;Ljava/lang/CharSequence;)Z] indexes=[49] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR1Mutator],4
MutationIdentifier [location=Location [clazz=org.apache.commons.codec.binary.StringUtils method=equals methodDesc=(Ljava/lang/CharSequence;Ljava/lang/CharSequence;)Z] indexes=[58] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR1Mutator],9
MutationIdentifier [location=Location [clazz=org.apache.commons.codec.binary.StringUtils method=equals methodDesc=(Ljava/lang/CharSequence;Ljava/lang/CharSequence;)Z] indexes=[46] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR5Mutator],11
MutationIdentifier [location=Location [clazz=org.apache.commons.codec.binary.StringUtils method=equals methodDesc=(Ljava/lang/CharSequence;Ljava/lang/CharSequence;)Z] indexes=[47] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR5Mutator],13
MutationIdentifier [location=Location [clazz=org.apache.commons.codec.binary.StringUtils method=equals methodDesc=(Ljava/lang/CharSequence;Ljava/lang/CharSequence;)Z] indexes=[49] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR5Mutator],1
MutationIdentifier [location=Location [clazz=org.apache.commons.codec.binary.StringUtils method=equals methodDesc=(Ljava/lang/CharSequence;Ljava/lang/CharSequence;)Z] indexes=[54] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR5Mutator],11
MutationIdentifier [location=Location [clazz=org.apache.commons.codec.binary.StringUtils method=equals methodDesc=(Ljava/lang/CharSequence;Ljava/lang/CharSequence;)Z] indexes=[58] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR5Mutator],9
MutationIdentifier [location=Location [clazz=org.apache.commons.codec.binary.StringUtils method=equals methodDesc=(Ljava/lang/CharSequence;Ljava/lang/CharSequence;)Z] indexes=[46] mutator=org.pitest.mutationtest.engine.gregor.mutators.InlineConstantMutator],7
MutationIdentifier [location=Location [clazz=org.apache.commons.codec.binary.StringUtils method=equals methodDesc=(Ljava/lang/CharSequence;Ljava/lang/CharSequence;)Z] indexes=[47] mutator=org.pitest.mutationtest.engine.gregor.mutators.InlineConstantMutator],0
MutationIdentifier [location=Location [clazz=org.apache.commons.codec.binary.StringUtils method=equals methodDesc=(Ljava/lang/CharSequence;Ljava/lang/CharSequence;)Z] indexes=[49] mutator=org.pitest.mutationtest.engine.gregor.mutators.InlineConstantMutator],15
MutationIdentifier [location=Location [clazz=org.apache.commons.codec.binary.StringUtils method=equals methodDesc=(Ljava/lang/CharSequence;Ljava/lang/CharSequence;)Z] indexes=[54] mutator=org.pitest.mutationtest.engine.gregor.mutators.InlineConstantMutator],0
MutationIdentifier [location=Location [clazz=org.apache.commons.codec.binary.StringUtils method=equals methodDesc=(Ljava/lang/CharSequence;Ljava/lang/CharSequence;)Z] indexes=[58] mutator=org.pitest.mutationtest.engine.gregor.mutators.InlineConstantMutator],11
MutationIdentifier [location=Location [clazz=org.apache.commons.codec.binary.StringUtils method=equals methodDesc=(Ljava/lang/CharSequence;Ljava/lang/CharSequence;)Z] indexes=[61] mutator=org.pitest.mutationtest.engine.gregor.mutators.ReturnValsMutator],5
MutationIdentifier [location=Location [clazz=org.apache.commons.codec.binary.StringUtils method=equals methodDesc=(Ljava/lang/CharSequence;Ljava/lang/CharSequence;)Z] indexes=[44] mutator=org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator],7
MutationIdentifier [location=Location [clazz=org.apache.commons.codec.binary.StringUtils method=equals methodDesc=(Ljava/lang/CharSequence;Ljava/lang/CharSequence;)Z] indexes=[53] mutator=org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator],0
MutationIdentifier [location=Location [clazz=org.apache.commons.codec.binary.StringUtils method=equals methodDesc=(Ljava/lang/CharSequence;Ljava/lang/CharSequence;)Z] indexes=[54] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR2Mutator],7
MutationIdentifier [location=Location [clazz=org.apache.commons.codec.binary.StringUtils method=equals methodDesc=(Ljava/lang/CharSequence;Ljava/lang/CharSequence;)Z] indexes=[46] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR6Mutator],5
MutationIdentifier [location=Location [clazz=org.apache.commons.codec.binary.StringUtils method=equals methodDesc=(Ljava/lang/CharSequence;Ljava/lang/CharSequence;)Z] indexes=[47] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR6Mutator],4
MutationIdentifier [location=Location [clazz=org.apache.commons.codec.binary.StringUtils method=equals methodDesc=(Ljava/lang/CharSequence;Ljava/lang/CharSequence;)Z] indexes=[49] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR6Mutator],4
MutationIdentifier [location=Location [clazz=org.apache.commons.codec.binary.StringUtils method=equals methodDesc=(Ljava/lang/CharSequence;Ljava/lang/CharSequence;)Z] indexes=[54] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR6Mutator],15
MutationIdentifier [location=Location [clazz=org.apache.commons.codec.binary.StringUtils method=equals methodDesc=(Ljava/lang/CharSequence;Ljava/lang/CharSequence;)Z] indexes=[58] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR6Mutator],14
MutationIdentifier [location=Location [clazz=org.apache.commons.codec.binary.StringUtils method=getByteBuffer methodDesc=(Ljava/lang/String;Ljava/nio/charset/Charset;)Ljava/nio/ByteBuffer;] indexes=[4] mutator=org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_ELSE],4
MutationIdentifier [location=Location [clazz=org.apache.commons.codec.binary.StringUtils method=getByteBuffer methodDesc=(Ljava/lang/String;Ljava/nio/charset/Charset;)Ljava/nio/ByteBuffer;] indexes=[4] mutator=org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_IF],7
MutationIdentifier [location=Location [clazz=org.apache.commons.codec.binary.StringUtils method=getByteBuffer methodDesc=(Ljava/lang/String;Ljava/nio/charset/Charset;)Ljava/nio/ByteBuffer;] indexes=[4] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.ROR5Mutator],8
MutationIdentifier [location=Location [clazz=org.apache.commons.codec.binary.StringUtils method=getByteBuffer methodDesc=(Ljava/lang/String;Ljava/nio/charset/Charset;)Ljava/nio/ByteBuffer;] indexes=[4] mutator=org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator],13
MutationIdentifier [location=Location [clazz=org.apache.commons.codec.binary.StringUtils method=getByteBuffer methodDesc=(Ljava/lang/String;Ljava/nio/charset/Charset;)Ljava/nio/ByteBuffer;] indexes=[8] mutator=org.pitest.mutationtest.engine.gregor.mutators.ReturnValsMutator],6
MutationIdentifier [location=Location [clazz=org.apache.commons.codec.binary.StringUtils method=getByteBuffer methodDesc=(Ljava/lang/String;Ljava/nio/charset/Charset;)Ljava/nio/ByteBuffer;] indexes=[16] mutator=org.pitest.mutationtest.engine.gregor.mutators.ReturnValsMutator],12
MutationIdentifier [location=Location [clazz=org.apache.commons.codec.binary.StringUtils method=getByteBuffer methodDesc=(Ljava/lang/String;Ljava/nio/charset/Charset;)Ljava/nio/ByteBuffer;] indexes=[14] mutator=org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator],9
MutationIdentifier [location=Location [clazz=org.apache.commons.codec.binary.StringUtils method=getByteBuffer methodDesc=(Ljava/lang/String;Ljava/nio/charset/Charset;)Ljava/nio/ByteBuffer;] indexes=[15] mutator=org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator],15
MutationIdentifier [location=Location [clazz=org.apache.commons.codec.binary.StringUtils method=getByteBuffer methodDesc=(Ljava/lang/String;Ljava/nio/charset/Charset;)Ljava/nio/ByteBuffer;] indexes=[16] mutator=org.pitest.mutationtest.engine.gregor.mutators.NullReturnValsMutator],8
MutationIdentifier [location=Location [clazz=org.apache.commons.codec.binary.StringUtils method=getByteBufferUtf8 methodDesc=(Ljava/lang/String;)Ljava/nio/ByteBuffer;] indexes=[6] mutator=org.pitest.mutationtest.engine.gregor.mutators.NullReturnValsMutator],16
MutationIdentifier [location=Location [clazz=org.apache.commons.codec.binary.StringUtils method=getByteBufferUtf8 methodDesc=(Ljava/lang/String;)Ljava/nio/ByteBuffer;] indexes=[5] mutator=org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator],5
MutationIdentifier [location=Location [clazz=org.apache.commons.codec.binary.StringUtils method=getByteBufferUtf8 methodDesc=(Ljava/lang/String;)Ljava/nio/ByteBuffer;] indexes=[6] mutator=org.pitest.mutationtest.engine.gregor.mutators.ReturnValsMutator],1
MutationIdentifier [location=Location [clazz=org.apache.commons.codec.binary.StringUtils method=getBytes methodDesc=(Ljava/lang/String;Ljava/nio/charset/Charset;)[B] indexes=[4] mutator=org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator],14
MutationIdentifier [location=Location [clazz=org.apache.commons.codec.binary.StringUtils method=getBytes methodDesc=(Ljava/lang/String;Ljava/nio/charset/Charset;)[B] indexes=[4] mutator=org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_ELSE],4
MutationIdentifier [location=Location [clazz=org.apache.commons.codec.binary.StringUtils method=getBytes methodDesc=(Ljava/lang/String;Ljava/nio/charset/Charset;)[B] indexes=[4] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.ROR5Mutator],0
MutationIdentifier [location=Location [clazz=org.apache.commons.codec.binary.StringUtils method=getBytes methodDesc=(Ljava/lang/String;Ljava/nio/charset/Charset;)[B] indexes=[4] mutator=org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_IF],0
MutationIdentifier [location=Location [clazz=org.apache.commons.codec.binary.StringUtils method=getBytes methodDesc=(Ljava/lang/String;Ljava/nio/charset/Charset;)[B] indexes=[8] mutator=org.pitest.mutationtest.engine.gregor.mutators.ReturnValsMutator],11
MutationIdentifier [location=Location [clazz=org.apache.commons.codec.binary.StringUtils method=getBytes methodDesc=(Ljava/lang/String;Ljava/nio/charset/Charset;)[B] indexes=[15] mutator=org.pitest.mutationtest.engine.gregor.mutators.NullReturnValsMutator],16
MutationIdentifier [location=Location [clazz=org.apache.commons.codec.binary.StringUtils method=getBytes methodDesc=(Ljava/lang/String;Ljava/nio/charset/Charset;)[B] indexes=[14] mutator=org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator],6
MutationIdentifier [location=Location [clazz=org.apache.commons.codec.binary.StringUtils method=getBytes methodDesc=(Ljava/lang/String;Ljava/nio/charset/Charset;)[B] indexes=[15] mutator=org.pitest.mutationtest.engine.gregor.mutators.ReturnValsMutator],8
MutationIdentifier [location=Location [clazz=org.apache.commons.codec.binary.StringUtils method=getBytesIso8859_1 methodDesc=(Ljava/lang/String;)[B] indexes=[6] mutator=org.pitest.mutationtest.engine.gregor.mutators.NullReturnValsMutator],14
MutationIdentifier [location=Location [clazz=org.apache.commons.codec.binary.StringUtils method=getBytesIso8859_1 methodDesc=(Ljava/lang/String;)[B] indexes=[5] mutator=org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator],1
MutationIdentifier [location=Location [clazz=org.apache.commons.codec.binary.StringUtils method=getBytesIso8859_1 methodDesc=(Ljava/lang/String;)[B] indexes=[6] mutator=org.pitest.mutationtest.engine.gregor.mutators.ReturnValsMutator],9
MutationIdentifier [location=Location [clazz=org.apache.commons.codec.binary.StringUtils method=getBytesUnchecked methodDesc=(Ljava/lang/String;Ljava/lang/String;)[B] indexes=[4] mutator=org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_IF],6
MutationIdentifier [location=Location [clazz=org.apache.commons.codec.binary.StringUtils method=getBytesUnchecked methodDesc=(Ljava/lang/String;Ljava/lang/String;)[B] indexes=[4] mutator=org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_ELSE],9
MutationIdentifier [location=Location [clazz=org.apache.commons.codec.binary.StringUtils method=getBytesUnchecked methodDesc=(Ljava/lang/String;Ljava/lang/String;)[B] indexes=[4] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.ROR5Mutator],16
MutationIdentifier [location=Location [clazz=org.apache.commons.codec.binary.StringUtils method=getBytesUnchecked methodDesc=(Ljava/lang/String;Ljava/lang/String;)[B] indexes=[4] mutator=org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator],5
MutationIdentifier [location=Location [clazz=org.apache.commons.codec.binary.StringUtils method=getBytesUnchecked methodDesc=(Ljava/lang/String;Ljava/lang/String;)[B] indexes=[8] mutator=org.pitest.mutationtest.engine.gregor.mutators.ReturnValsMutator],4
MutationIdentifier [location=Location [clazz=org.apache.commons.codec.binary.StringUtils method=getBytesUnchecked methodDesc=(Ljava/lang/String;Ljava/lang/String;)[B] indexes=[16] mutator=org.pitest.mutationtest.engine.gregor.mutators.ReturnValsMutator],10
MutationIdentifier [location=Location [clazz=org.apache.commons.codec.binary.StringUtils method=getBytesUnchecked methodDesc=(Ljava/lang/String;Ljava/lang/String;)[B] indexes=[16] mutator=org.pitest.mutationtest.engine.gregor.mutators.NullReturnValsMutator],9
MutationIdentifier [location=Location [clazz=org.apache.commons.codec.binary.StringUtils method=getBytesUnchecked methodDesc=(Ljava/lang/String;Ljava/lang/String;)[B] indexes=[14] mutator=org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator],8
MutationIdentifier [location=Location [clazz=org.apache.commons.codec.binary.StringUtils method=getBytesUnchecked methodDesc=(Ljava/lang/String;Ljava/lang/String;)[B] indexes=[25] mutator=org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator],6
MutationIdentifier [location=Location [clazz=org.apache.commons.codec.binary.StringUtils method=getBytesUsAscii methodDesc=(Ljava/lang/String;)[B] indexes=[5] mutator=org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator],14
MutationIdentifier [location=Location [clazz=org.apache.commons.codec.binary.StringUtils method=getBytesUsAscii methodDesc=(Ljava/lang/String;)[B] indexes=[6] mutator=org.pitest.mutationtest.engine.gregor.mutators.NullReturnValsMutator],10
MutationIdentifier [location=Location [clazz=org.apache.commons.codec.binary.StringUtils method=getBytesUsAscii methodDesc=(Ljava/lang/String;)[B] indexes=[6] mutator=org.pitest.mutationtest.engine.gregor.mutators.ReturnValsMutator],12
MutationIdentifier [location=Location [clazz=org.apache.commons.codec.binary.StringUtils method=getBytesUtf16 methodDesc=(Ljava/lang/String;)[B] indexes=[6] mutator=org.pitest.mutationtest.engine.gregor.mutators.ReturnValsMutator],9
MutationIdentifier [location=Location [clazz=org.apache.commons.codec.binary.StringUtils method=getBytesUtf16 methodDesc=(Ljava/lang/String;)[B] indexes=[6] mutator=org.pitest.mutationtest.engine.gregor.mutators.NullReturnValsMutator],7
MutationIdentifier [location=Location [clazz=org.apache.commons.codec.binary.StringUtils method=getBytesUtf16 methodDesc=(Ljava/lang/String;)[B] indexes=[5] mutator=org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator],12
MutationIdentifier [location=Location [clazz=org.apache.commons.codec.binary.StringUtils method=getBytesUtf16Be methodDesc=(Ljava/lang/String;)[B] indexes=[6] mutator=org.pitest.mutationtest.engine.gregor.mutators.ReturnValsMutator],6
MutationIdentifier [location=Location [clazz=org.apache.commons.codec.binary.StringUtils method=getBytesUtf16Be methodDesc=(Ljava/lang/String;)[B] indexes=[6] mutator=org.pitest.mutationtest.engine.gregor.mutators.NullReturnValsMutator],6
MutationIdentifier [location=Location [clazz=org.apache.commons.codec.binary.StringUtils method=getBytesUtf16Be methodDesc=(Ljava/lang/String;)[B] indexes=[5] mutator=org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator],3
MutationIdentifier [location=Location [clazz=org.apache.commons.codec.binary.StringUtils method=getBytesUtf16Le methodDesc=(Ljava/lang/String;)[B] indexes=[6] mutator=org.pitest.mutationtest.engine.gregor.mutators.ReturnValsMutator],15
MutationIdentifier [location=Location [clazz=org.apache.commons.codec.binary.StringUtils method=getBytesUtf16Le methodDesc=(Ljava/lang/String;)[B] indexes=[5] mutator=org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator],16
MutationIdentifier [location=Location [clazz=org.apache.commons.codec.binary.StringUtils method=getBytesUtf16Le methodDesc=(Ljava/lang/String;)[B] indexes=[6] mutator=org.pitest.mutationtest.engine.gregor.mutators.NullReturnValsMutator],16
MutationIdentifier [location=Location [clazz=org.apache.commons.codec.binary.StringUtils method=getBytesUtf8 methodDesc=(Ljava/lang/String;)[B] indexes=[6] mutator=org.pitest.mutationtest.engine.gregor.mutators.ReturnValsMutator],4
MutationIdentifier [location=Location [clazz=org.apache.commons.codec.binary.StringUtils method=getBytesUtf8 methodDesc=(Ljava/lang/String;)[B] indexes=[6] mutator=org.pitest.mutationtest.engine.gregor.mutators.NullReturnValsMutator],10
MutationIdentifier [location=Location [clazz=org.apache.commons.codec.binary.StringUtils method=getBytesUtf8 methodDesc=(Ljava/lang/String;)[B] indexes=[5] mutator=org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator],2
MutationIdentifier [location=Location [clazz=org.apache.commons.codec.binary.StringUtils method=newIllegalStateException methodDesc=(Ljava/lang/String;Ljava/io/UnsupportedEncodingException;)Ljava/lang/IllegalStateException;] indexes=[7] mutator=org.pitest.mutationtest.engine.gregor.mutators.ConstructorCallMutator],16
MutationIdentifier [location=Location [clazz=org.apache.commons.codec.binary.StringUtils method=newIllegalStateException methodDesc=(Ljava/lang/String;Ljava/io/UnsupportedEncodingException;)Ljava/lang/IllegalStateException;] indexes=[15] mutator=org.pitest.mutationtest.engine.gregor.mutators.ConstructorCallMutator],6
MutationIdentifier [location=Location [clazz=org.apache.commons.codec.binary.StringUtils method=newIllegalStateException methodDesc=(Ljava/lang/String;Ljava/io/UnsupportedEncodingException;)Ljava/lang/IllegalStateException;] indexes=[16] mutator=org.pitest.mutationtest.engine.gregor.mutators.ReturnValsMutator],3
MutationIdentifier [location=Location [clazz=org.apache.commons.codec.binary.StringUtils method=newIllegalStateException methodDesc=(Ljava/lang/String;Ljava/io/UnsupportedEncodingException;)Ljava/lang/IllegalStateException;] indexes=[9] mutator=org.pitest.mutationtest.engine.gregor.mutators.experimental.NakedReceiverMutator],10
MutationIdentifier [location=Location [clazz=org.apache.commons.codec.binary.StringUtils method=newIllegalStateException methodDesc=(Ljava/lang/String;Ljava/io/UnsupportedEncodingException;)Ljava/lang/IllegalStateException;] indexes=[11] mutator=org.pitest.mutationtest.engine.gregor.mutators.experimental.NakedReceiverMutator],15
MutationIdentifier [location=Location [clazz=org.apache.commons.codec.binary.StringUtils method=newIllegalStateException methodDesc=(Ljava/lang/String;Ljava/io/UnsupportedEncodingException;)Ljava/lang/IllegalStateException;] indexes=[13] mutator=org.pitest.mutationtest.engine.gregor.mutators.experimental.NakedReceiverMutator],15
MutationIdentifier [location=Location [clazz=org.apache.commons.codec.binary.StringUtils method=newIllegalStateException methodDesc=(Ljava/lang/String;Ljava/io/UnsupportedEncodingException;)Ljava/lang/IllegalStateException;] indexes=[16] mutator=org.pitest.mutationtest.engine.gregor.mutators.NullReturnValsMutator],16
MutationIdentifier [location=Location [clazz=org.apache.commons.codec.binary.StringUtils method=newIllegalStateException methodDesc=(Ljava/lang/String;Ljava/io/UnsupportedEncodingException;)Ljava/lang/IllegalStateException;] indexes=[9] mutator=org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator],16
MutationIdentifier [location=Location [clazz=org.apache.commons.codec.binary.StringUtils method=newIllegalStateException methodDesc=(Ljava/lang/String;Ljava/io/UnsupportedEncodingException;)Ljava/lang/IllegalStateException;] indexes=[11] mutator=org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator],4
MutationIdentifier [location=Location [clazz=org.apache.commons.codec.binary.StringUtils method=newIllegalStateException methodDesc=(Ljava/lang/String;Ljava/io/UnsupportedEncodingException;)Ljava/lang/IllegalStateException;] indexes=[13] mutator=org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator],0
